Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Test_Used,F_Statistic,P_Value,Effect_Size,Decision,Pooling_Recommendation
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,95.11505283600006,1.7441726190844583e-20,0.7993,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,93.86936847389184,3.230594577412939e-20,0.7888,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Agentic,USA,Status_Score,Kruskal-Wallis,100.23490705484161,1.3835210141732368e-21,0.8423,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,87.79882986434711,6.505420469746555e-19,0.7378,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Hireability_Score,Kruskal-Wallis,58.266846799138214,1.378593741217819e-12,0.4896,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Competence_Score,Kruskal-Wallis,43.97837656529513,1.5252288299884156e-09,0.3696,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Fit_Score,Kruskal-Wallis,53.52649738008866,1.4157639498710253e-11,0.4498,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Performance_Score,Kruskal-Wallis,52.95509786239712,1.874222424037803e-11,0.445,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,48.16183856283435,1.967130689795466e-10,0.4047,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Status_Score,Kruskal-Wallis,41.579940342662304,4.926112910864945e-09,0.3494,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,China,Warmth_Score,Kruskal-Wallis,32.99650799695348,3.2261397248121843e-07,0.2773,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,66.95815578508721,1.9116555909570157e-14,0.5627,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Competence_Score,Kruskal-Wallis,81.65853695862877,1.352816405671152e-17,0.6862,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Fit_Score,Kruskal-Wallis,90.45382783273266,1.7501629104846716e-19,0.7601,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Performance_Score,Kruskal-Wallis,92.20697012023115,7.3530656570901e-20,0.7748,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,85.26823664319897,2.272887469783015e-18,0.7165,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Status_Score,Kruskal-Wallis,92.57961687793748,6.115143777096222e-20,0.778,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Entry-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,45.04665488033874,9.04384752015948e-10,0.3785,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,89.77003910068434,2.454420411592083e-19,0.7544,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Competence_Score,Kruskal-Wallis,72.03466666666662,1.564911857734555e-15,0.6053,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Fit_Score,Kruskal-Wallis,95.15493890616663,1.7100842172908958e-20,0.7996,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Performance_Score,Kruskal-Wallis,68.37823501285037,9.494486579548309e-15,0.5746,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,70.8505614257732,2.806161784570513e-15,0.5954,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Status_Score,Kruskal-Wallis,81.33373960847412,1.5882643154650244e-17,0.6835,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,15.209700722394132,0.0016459372483292665,0.1278,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,75.40842835490267,2.961874534496455e-16,0.6337,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,80.87027800394112,1.9968746801538368e-17,0.6796,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,85.02406444845181,2.5644289966088157e-18,0.7145,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,77.50498926906441,1.0522262373756948e-16,0.6513,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,75.42414333566195,2.938991206645827e-16,0.6338,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Status_Score,Kruskal-Wallis,78.25934354111095,7.250273815665894e-17,0.6576,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,59.496440677966135,7.530458209287719e-13,0.5,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Hireability_Score,Kruskal-Wallis,82.04999757001399,1.1149317125553737e-17,0.6895,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Competence_Score,Kruskal-Wallis,70.39062499999999,3.5205526317182545e-15,0.5915,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Fit_Score,Kruskal-Wallis,89.5673857216229,2.7131538080049367e-19,0.7527,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Performance_Score,Kruskal-Wallis,64.16389198563108,7.571645066408964e-14,0.5392,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,71.72273255352663,1.8251910862152763e-15,0.6027,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Status_Score,Kruskal-Wallis,72.59998777705343,1.1840890193072376e-15,0.6101,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,China,Warmth_Score,Kruskal-Wallis,17.83730043541374,0.0004751736347940344,0.1499,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,76.97190075670194,1.3690095604315134e-16,0.6468,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Competence_Score,Kruskal-Wallis,91.90749703252574,8.527204166776471e-20,0.7723,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Fit_Score,Kruskal-Wallis,89.9566450559994,2.238046922914868e-19,0.7559,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Performance_Score,Kruskal-Wallis,80.36022579883257,2.569012550747471e-17,0.6753,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,77.53546615565705,1.0365121663458866e-16,0.6516,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Status_Score,Kruskal-Wallis,79.17347134215437,4.6165130309868115e-17,0.6653,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Balanced,Senior-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,23.312773749359085,3.475269128030929e-05,0.1959,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,46.960470786619275,3.543552891312155e-10,0.3946,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Competence_Score,Kruskal-Wallis,26.47988636363639,7.566985545649709e-06,0.2225,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Fit_Score,Kruskal-Wallis,48.23505483274818,1.8978044409298408e-10,0.4053,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Performance_Score,Kruskal-Wallis,47.30591480228748,2.9919519901015487e-10,0.3975,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,22.95914837265805,4.1182569999426625e-05,0.1929,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Status_Score,Kruskal-Wallis,5.740642804477449,0.12493337677949283,0.0482,Fail to Reject H0 (Models Equivalent),Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,5.7684369114876715,0.12343614921567675,0.0485,Fail to Reject H0 (Models Equivalent),Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,65.08480696284745,4.810818408463322e-14,0.5469,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,77.45561726981217,1.0781897287904447e-16,0.6509,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,84.99142963592544,2.6061281670709843e-18,0.7142,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,86.6014405314405,1.1758976014374278e-18,0.7277,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,85.01950336593411,2.570216581808957e-18,0.7144,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Status_Score,Kruskal-Wallis,91.62615937791057,9.800465061997021e-20,0.77,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,57.85255376344084,1.6900525412247613e-12,0.4862,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Hireability_Score,Kruskal-Wallis,59.31469996654263,8.234607136939087e-13,0.4984,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Competence_Score,Kruskal-Wallis,39.45413043478256,1.3907446593070147e-08,0.3315,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Fit_Score,Kruskal-Wallis,56.06358292434633,4.071713757581091e-12,0.4711,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Performance_Score,Kruskal-Wallis,46.04366346415245,5.551534740795989e-10,0.3869,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,30.678281532890708,9.935111455977706e-07,0.2578,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Status_Score,Kruskal-Wallis,27.93025894506221,3.7565386628975185e-06,0.2347,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,China,Warmth_Score,Kruskal-Wallis,24.443920047177077,2.0178181422165684e-05,0.2054,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,59.112470125969075,9.095755659130412e-13,0.4967,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Competence_Score,Kruskal-Wallis,79.136275640027,4.702095610012017e-17,0.665,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Fit_Score,Kruskal-Wallis,82.95573255614343,7.126865090971568e-18,0.6971,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Performance_Score,Kruskal-Wallis,86.75033308821739,1.092452570312726e-18,0.729,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,86.74793349060884,1.0937492900916059e-18,0.729,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Status_Score,Kruskal-Wallis,95.62521724314189,1.3550229016075117e-20,0.8036,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Entry-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,59.48634332479789,7.56795149401275e-13,0.4999,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Senior-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,70.61245803180228,3.1557679414745072e-15,0.5934,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Senior-Level,Agentic,China,Competence_Score,Kruskal-Wallis,69.50772946859901,5.44080937803921e-15,0.5841,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Senior-Level,Agentic,China,Fit_Score,Kruskal-Wallis,85.6681018211498,1.865268117275973e-18,0.7199,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Senior-Level,Agentic,China,Performance_Score,Kruskal-Wallis,55.32479407001977,5.853571703855898e-12,0.4649,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Senior-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,71.73409040413452,1.8149951821370492e-15,0.6028,Reject H0 (Models Differ),Do Not Pool
region,Project Management / Programme Management,Europe,Neutral,Senior-Level,Agentic,China,Status_Score,Kruskal-Wallis,54.925868546891735,7.1208069874103605e-12,0.4616,Reject H0 (Models Differ),Do Not Pool
