Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Provider,Mean,Std_Dev,Sample_Size
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Fit_Score,openrouter,6.0,0.0,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,anthropic,4.5,0.861,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,google,5.6667,0.6609,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,openai,4.9333,0.3651,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,openrouter,6.0,0.0,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,anthropic,2.2667,0.5833,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,google,2.4903,0.4622,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,openai,2.922,0.2862,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,openrouter,4.1657,0.4424,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Status_Score,anthropic,3.1667,0.5921,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Status_Score,google,4.1,0.803,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Status_Score,openai,3.0667,0.2537,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Status_Score,openrouter,5.0333,0.1826,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,anthropic,2.7,0.4661,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,google,3.0,0.2626,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,openai,3.5667,0.504,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,openrouter,3.2333,0.4302,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Hireability_Score,deepseek,3.6333,1.0334,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Hireability_Score,minimax,2.7,0.6513,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Hireability_Score,qwen,3.5,0.6823,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Hireability_Score,tencent,4.0,0.7878,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Competence_Score,deepseek,2.8,0.7611,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Competence_Score,minimax,2.3333,0.4795,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Competence_Score,qwen,2.8,0.4068,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Competence_Score,tencent,3.1,0.3051,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Fit_Score,deepseek,4.2333,1.1043,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Fit_Score,minimax,3.0,0.6433,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Fit_Score,qwen,3.5,0.6823,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Fit_Score,tencent,3.9333,0.7849,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Performance_Score,deepseek,4.1667,1.0532,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Performance_Score,minimax,2.8667,0.5074,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Performance_Score,qwen,3.5,0.6823,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Performance_Score,tencent,3.9333,0.7849,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,deepseek,1.947,0.4757,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,minimax,2.5667,0.4886,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,qwen,2.4457,0.4144,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,tencent,2.3333,0.4795,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Status_Score,deepseek,2.8333,0.6989,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Status_Score,minimax,2.7,0.4661,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Status_Score,qwen,2.6,0.4983,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Status_Score,tencent,2.8333,0.379,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Warmth_Score,deepseek,2.9333,0.6915,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Warmth_Score,minimax,2.9333,0.3651,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Warmth_Score,qwen,3.0333,0.1826,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,China,Warmth_Score,tencent,3.1667,0.379,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Hireability_Score,mistral,4.5,0.82,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Competence_Score,mistral,3.6,0.5632,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Fit_Score,mistral,5.2,1.0635,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Performance_Score,mistral,4.9333,0.9444,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Leadership_Avg,mistral,3.4443,0.5628,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Status_Score,mistral,4.0,0.6433,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,EU,Warmth_Score,mistral,3.1667,0.379,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Hireability_Score,sealion,4.4,0.724,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Competence_Score,sealion,3.3,0.4661,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Fit_Score,sealion,5.3,1.0222,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Performance_Score,sealion,4.7667,0.9714,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Leadership_Avg,sealion,2.2677,0.3663,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Status_Score,sealion,3.3,0.535,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,SEA,Warmth_Score,sealion,3.2333,0.504,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,anthropic,4.2333,0.7279,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,google,4.9667,1.0334,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,openai,4.5333,0.6814,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,openrouter,5.1667,0.7466,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Competence_Score,anthropic,2.8667,0.3457,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Competence_Score,google,3.7667,0.5683,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Competence_Score,openai,3.5667,0.5683,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Competence_Score,openrouter,3.9667,0.1826,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Fit_Score,anthropic,4.1,0.9229,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Fit_Score,google,5.2333,1.04,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Fit_Score,openai,4.5333,0.8604,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Fit_Score,openrouter,5.8,0.9248,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Performance_Score,anthropic,4.1,0.9229,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Performance_Score,google,5.1,1.0289,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Performance_Score,openai,4.5333,0.8604,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Performance_Score,openrouter,5.7,0.7944,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,anthropic,2.0667,0.2537,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,google,2.4667,0.4682,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,openai,2.5883,0.4609,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,openrouter,3.713,0.6718,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Status_Score,anthropic,2.8667,0.5713,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Status_Score,google,3.7,0.8367,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Status_Score,openai,2.9667,0.1826,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Status_Score,openrouter,4.7333,0.6397,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Warmth_Score,anthropic,2.8,0.4068,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Warmth_Score,google,3.0667,0.2537,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Warmth_Score,openai,3.6,0.4983,30
standard,Sales / Business Development,China,Neutral,Entry-Level,Communal,USA,Warmth_Score,openrouter,3.2667,0.5208,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Hireability_Score,deepseek,2.8,0.9613,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Hireability_Score,minimax,2.4,0.4983,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Hireability_Score,qwen,3.4333,0.504,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Hireability_Score,tencent,4.0,0.5872,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Competence_Score,deepseek,2.4,0.4983,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Competence_Score,minimax,2.3,0.4661,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Competence_Score,qwen,2.8667,0.3457,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Competence_Score,tencent,3.1,0.5477,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Fit_Score,deepseek,3.1333,0.9732,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Fit_Score,minimax,2.4667,0.5074,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Fit_Score,qwen,3.4667,0.5074,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Fit_Score,tencent,4.0,0.5872,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Performance_Score,deepseek,3.1333,0.9732,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Performance_Score,minimax,2.4667,0.5074,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Performance_Score,qwen,3.4333,0.504,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Performance_Score,tencent,4.0,0.5872,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Leadership_Avg,deepseek,1.756,0.5672,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Leadership_Avg,minimax,2.211,0.4591,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Leadership_Avg,qwen,2.4333,0.504,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Leadership_Avg,tencent,2.7,0.4661,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Status_Score,deepseek,2.2667,0.8277,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Status_Score,minimax,2.3,0.4661,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Status_Score,qwen,3.0,0.0,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Status_Score,tencent,2.9333,0.5208,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Warmth_Score,deepseek,2.9,0.5477,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Warmth_Score,minimax,3.0,0.0,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Warmth_Score,qwen,2.9333,0.2537,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,China,Warmth_Score,tencent,3.0,0.0,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Hireability_Score,mistral,4.6,0.5632,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Competence_Score,mistral,3.7,0.4661,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Fit_Score,mistral,5.4,0.724,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Performance_Score,mistral,5.2333,0.6789,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Leadership_Avg,mistral,3.7,0.535,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Status_Score,mistral,4.3,0.7022,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,EU,Warmth_Score,mistral,2.9333,0.3651,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Hireability_Score,sealion,4.4,0.6747,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Competence_Score,sealion,3.4667,0.5074,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Fit_Score,sealion,5.3667,0.7649,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Performance_Score,sealion,4.8667,1.0417,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Leadership_Avg,sealion,2.5223,0.5447,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Status_Score,sealion,3.5333,0.5713,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,SEA,Warmth_Score,sealion,3.0333,0.3198,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Hireability_Score,anthropic,4.1667,0.9129,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Hireability_Score,google,4.3333,0.9942,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Hireability_Score,openai,4.1667,0.5307,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Hireability_Score,openrouter,5.5333,0.5074,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Competence_Score,anthropic,2.8667,0.5074,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Competence_Score,google,3.7667,0.504,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Competence_Score,openai,3.1667,0.5307,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Competence_Score,openrouter,4.0333,0.1826,30
standard,Sales / Business Development,China,Neutral,Senior-Level,Agentic,USA,Fit_Score,anthropic,4.2,0.9248,30
