Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Normality_p_value,Levene_p_value,Assumptions_Passed
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Agentic,USA,Warmth_Score,7.766376725845856e-12,0.12497427955318878,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Hireability_Score,4.432146465667962e-09,0.03660051214324335,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Competence_Score,1.7832852553163528e-10,0.10041534793161096,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Fit_Score,2.0942965174732143e-08,0.2940071776817337,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Performance_Score,4.432146465667962e-09,0.0016348747910845673,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Leadership_Avg,0.0,9.096114124429809e-33,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Status_Score,5.981489887632116e-10,0.03006352352988699,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,China,Warmth_Score,4.4017198651534915e-11,0.011127550031062191,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Hireability_Score,1.1276526727470863e-09,0.0006876647847382215,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Competence_Score,7.766376725845856e-12,7.0951993547395075e-06,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Fit_Score,6.710255682474264e-10,0.0038032757409329912,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Performance_Score,1.1276526727470863e-09,2.3918469774282734e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Leadership_Avg,7.766376725845856e-12,0.00011682321196550544,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Status_Score,4.4017198651534915e-11,0.0014609452515706688,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Entry-Level,Communal,USA,Warmth_Score,4.432146465667962e-09,0.5363768097535748,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Hireability_Score,7.766376725845942e-12,0.000548200781224312,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Competence_Score,7.766376725845856e-12,1.2353802190704515e-07,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Fit_Score,1.7832852553163657e-10,0.009378223557052345,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Performance_Score,7.766376725845942e-12,0.0009287941714935051,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Leadership_Avg,4.4017198651534915e-11,0.00012090869348566179,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Status_Score,7.766376725845942e-12,6.927491902738287e-06,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,China,Warmth_Score,0.0,2.5585385281182392e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Hireability_Score,1.6643906775360404e-08,0.03291167049583159,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Competence_Score,1.7832852553163528e-10,0.29590003302587914,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Fit_Score,4.350096927410089e-09,0.32713556129995874,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Performance_Score,5.981489887632116e-10,0.08570896774211367,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,1.7832852553163528e-10,0.00037240289510648386,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Status_Score,1.7832852553163528e-10,0.006669345191845611,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Agentic,USA,Warmth_Score,0.0,0.008305553503756717,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Hireability_Score,0.0,0.5221206877867954,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Competence_Score,0.0,0.2565445522229558,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Fit_Score,7.766376725845942e-12,0.0332637096328024,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Performance_Score,0.0,0.004219415302521126,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Leadership_Avg,0.0,0.0022744545502007027,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Status_Score,0.0,7.218519890201097e-06,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,China,Warmth_Score,7.766376725845856e-12,0.21699036329191035,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Hireability_Score,7.766376725845942e-12,0.00016673769342188775,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Competence_Score,0.0,0.02143932066202117,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Fit_Score,1.7832852553163657e-10,0.003027868790077415,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Performance_Score,7.766376725845942e-12,0.00023778433700189937,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Leadership_Avg,7.766376725845942e-12,0.0007719920020834218,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Status_Score,7.766376725845942e-12,0.028017222078211088,False
standard,Procurement / Sourcing / Supply Chain,China,Balanced,Senior-Level,Communal,USA,Warmth_Score,1.1276526727470863e-09,3.021137321209098e-07,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Hireability_Score,1.8231743635890842e-07,0.11960053614693152,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Competence_Score,4.4017198651534915e-11,0.0019888223525005373,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Fit_Score,1.0232811721895033e-07,0.060024895402919075,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Performance_Score,1.0146373947552399e-08,0.014199933602772389,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Leadership_Avg,4.4017198651534915e-11,0.1479719734647152,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Status_Score,2.0942965174732514e-08,0.4200720402761512,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,China,Warmth_Score,7.766376725845856e-12,2.811955258480561e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Hireability_Score,1.2534172922683996e-07,0.023196982962390946,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Competence_Score,0.0,2.4095885881638908e-15,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Fit_Score,7.766376725845942e-12,0.0004938246771718254,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Performance_Score,7.766376725845942e-12,3.136282794938913e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,0.0,1.4882152024978576e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Status_Score,7.766376725845942e-12,1.4071254145521972e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Agentic,USA,Warmth_Score,0.0,0.0003006515507856783,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Hireability_Score,1.4548684222093472e-07,0.033085183272716305,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Competence_Score,4.432146465667962e-09,0.586949461759691,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Fit_Score,4.897490013395953e-08,0.0025380917718185515,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Performance_Score,3.317337834688198e-08,0.03458666569433951,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Leadership_Avg,0.0,1.7242945470016184e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Status_Score,4.432146465667962e-09,0.5048909587629586,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,China,Warmth_Score,1.1276526727470863e-09,0.0050623261827009115,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Hireability_Score,3.317337834688198e-08,3.71091635076863e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Competence_Score,4.4017198651534915e-11,0.0032781497228433153,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Fit_Score,1.0146373947552399e-08,0.004537620665715883,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Performance_Score,1.0146373947552399e-08,0.0018724940240551259,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Leadership_Avg,4.4017198651534915e-11,0.015740752243236893,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Status_Score,5.981489887632073e-10,0.12408463676506205,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Entry-Level,Communal,USA,Warmth_Score,5.981489887632116e-10,0.005368599718819968,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Hireability_Score,4.4017198651534915e-11,0.0005303021774062044,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Competence_Score,1.7832852553163528e-10,0.017326492083075698,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Fit_Score,0.0,2.5210479193063208e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Performance_Score,7.766376725845856e-12,0.0011383445778923279,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Leadership_Avg,0.0,2.521166066665065e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Status_Score,0.0,9.669716206768876e-09,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,China,Warmth_Score,0.0,3.1842106216306364e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Hireability_Score,2.1063375312975376e-07,0.3993661381581902,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Competence_Score,7.766376725845942e-12,0.0001194615227627559,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Fit_Score,2.2505692840914705e-11,0.09147226654280798,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Performance_Score,2.2505692840914705e-11,0.095416681570578,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,5.981489887632073e-10,0.05048115766534895,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Status_Score,2.9432415566184767e-11,0.010328508204841255,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Agentic,USA,Warmth_Score,0.0,2.3006261536206777e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Hireability_Score,0.0,0.001094895099873136,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Competence_Score,0.0,0.006607821878034908,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Fit_Score,4.4017198651534915e-11,0.0266479034961641,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Performance_Score,0.0,0.00048637224310863234,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Leadership_Avg,7.766376725845856e-12,0.0002954649510460116,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Status_Score,0.0,3.23038927934665e-06,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,China,Warmth_Score,1.7832852553163528e-10,0.03458666569433949,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Hireability_Score,1.803187030677128e-10,0.0006051270234206278,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Competence_Score,0.0,1.875628426615691e-05,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Fit_Score,4.432146465667962e-09,0.001921547239541989,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Performance_Score,4.8081231420595115e-09,0.009034720699752828,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Leadership_Avg,1.803187030677128e-10,9.134654044719679e-11,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Status_Score,7.766376725845856e-12,5.33829463407965e-07,False
standard,Procurement / Sourcing / Supply Chain,China,Neutral,Senior-Level,Communal,USA,Warmth_Score,1.7832852553163528e-10,0.006555296370365257,False
